SC;4205357;Flor do Sertão;;;;;;;;
SC;4205407;Florianópolis;25.709;30.687;38.585;41.338;46.771;67.630;97.827;138.337
SC;4205431;Formosa do Sul;;;;;;;;
SC;4205456;Forquilhinha;;;;;;;;
SC;4205506;Fraiburgo;;;;;;;;10.148
SC;4205555;Frei Rogério;;;;;;;;
SC;4205605;Galvão;;;;;;;;6.609
SC;4205704;Garopaba;;5.368;9.877;9.328;;;;7.458
SC;4205803;Garuva;;;;;;;;6.504
SC;4205902;Gaspar;;;;;10.648;12.274;14.906;18.417
SC;4206009;Governador Celso Ramos;;;;;;;;7.521
SC;4206108;Grão Pará;;;;;;;6.155;7.025
SC;4206207;Gravatal;;;;;;;;8.438
SC;4206306;Guabiruba;;;;;;;;6.279
SC;4206405;Guaraciaba;;;;;;;;10.046
SC;4206504;Guaramirim;;;;;;20.912;24.140;10.102
SC;4206603;Guarujá do Sul;;;;;;;;3.837
SC;4206652;Guatambú;;;;;;;;
SC;4206702;Herval d'Oeste;;;;;;;11.458;13.125
SC;4206751;Ibiam;;;;;;;;
SC;4206801;Ibicaré;;;;;;;;4.642
SC;4206900;Ibirama;;;;;19.235;27.272;18.125;21.008
SC;4207007;Içara;;;;;;;;17.098
SC;4207106;Ilhota;;;;;;;8.770;8.535
SC;4207205;Imaruí;;6.395;9.627;11.660;16.871;19.611;21.128;21.041
SC;4207304;Imbituba;;;;;;;15.724;20.498
SC;4207403;Imbuia;;;;;;;;2.709
SC;4207502;Indaial;;;;;13.873;16.512;21.502;22.349
SC;4207577;Iomerê;;;;;;;;
SC;4207601;Ipira;;;;;;;;4.917
SC;4207650;Iporã do Oeste;;;;;;;;
SC;4207684;Ipuaçu;;;;;;;;
SC;4207700;Ipumirim;;;;;;;;7.403
SC;4207759;Iraceminha;;;;;;;;
SC;4207809;Irani;;;;;;;;6.190
SC;4207858;Irati;;;;;;;;
SC;4207908;Irineópolis;;;;;;;;8.999
SC;4208005;Itá;;;;;;;5.992;7.242
SC;4208104;Itaiópolis;;;8.918;6.668;15.747;18.616;21.362;24.102
SC;4208203;Itajaí;21.513;13.376;21.671;33.327;44.204;52.057;54.996;63.139
SC;4208302;Itapema;;;;;;;;3.492
SC;4208401;Itapiranga;;;;;;;15.011;20.277
SC;4208450;Itapoá;;;;;;;;
SC;4208500;Ituporanga;;;;;;19.991;23.273;15.134
SC;4208609;Jaborá;;;;;;;;5.042
SC;4208708;Jacinto Machado;;;;;;;9.375;13.689
SC;4208807;Jaguaruna;;;6.652;7.370;9.709;9.889;11.649;14.397
SC;4208906;Jaraguá do Sul;;;;;23.495;27.240;23.197;30.246
SC;4208955;Jardinópolis;;;;;;;;
SC;4209003;Joaçaba;;;;13.335;36.174;48.299;34.088;20.794
SC;4209102;Joinville;7.650;13.996;30.744;42.854;45.590;43.334;69.677;126.058
SC;4209151;José Boiteux;;;;;;;;
SC;4209177;Jupiá;;;;;;;;
SC;4209201;Lacerdópolis;;;;;;;;3.122
SC;4209300;Lages;8.488;14.348;23.009;37.314;53.697;77.234;120.821;128.728
SC;4209409;Laguna;20.418;19.812;18.891;27.573;33.218;38.189;29.305;35.042
SC;4209458;Lajeado Grande;;;;;;;;
SC;4209508;Laurentino;;;;;;;;3.981
SC;4209607;Lauro Muller;;;;;;;14.662;15.574
SC;4209706;Lebon Régis;;;;;;;6.850;9.187
SC;4209805;Leoberto Leal;;;;;;;;4.389
SC;4209854;Lindóia do Sul;;;;;;;;
SC;4209904;Lontras;;;;;;;;7.006
SC;4210001;Luiz Alves;;;;;;;6.675;7.651
SC;4210035;Luzerna;;;;;;;;
SC;4210050;Macieira;;;;;;;;
SC;4210100;Mafra;;;;10.845;22.172;25.472;29.565;36.021
SC;4210209;Major Gercino;;;;;;;;4.554
SC;4210308;Major Vieira;;;;;;;;7.358
SC;4210407;Maracajá;;;;;;;;4.079
SC;4210506;Maravilha;;;;;;;7.251;17.657
SC;4210555;Marema;;;;;;;;
SC;4210605;Massaranduba;;;;;;;;11.874
SC;4210704;Matos Costa;;;;;;;;5.695
SC;4210803;Meleiro;;;;;;;;11.306
SC;4210852;Mirim Doce;;;;;;;;
SC;4210902;Modelo;;;;;;;;12.356
SC;4211009;Mondaí;;;;;;;11.737;19.023
SC;4211058;Monte Carlo;;;;;;;;
SC;4211108;Monte Castelo;;;;;;;;7.237
SC;4211207;Morro da Fumaça;;;;;;;;4.758
SC;4211256;Morro Grande;;;;;;;;
SC;4211306;Navegantes;;;;;;;;10.050
SC;4211405;Nova Erechim;;;;;;;;2.557
SC;4211454;Nova Itaberaba;;;;;;;;
SC;4211504;Nova Trento;;;6.200;6.453;9.834;10.442;13.058;10.035
SC;4211603;Nova Veneza;;;;;;;9.367;8.135
SC;4211652;Novo Horizonte;;;;;;;;
SC;4211702;Orleans;;;;15.178;24.965;33.848;15.619;15.773
SC;4211751;Otacílio Costa;;;;;;;;
SC;4211801;Ouro;;;;;;;;6.117
SC;4211850;Ouro Verde;;;;;;;;
SC;4211876;Paial;;;;;;;;
SC;4211892;Painel;;;;;;;;
SC;4211900;Palhoça;;;21.570;31.128;36.441;38.346;27.789;20.652
SC;4212007;Palma Sola;;;;;;;;4.573
SC;4212056;Palmeira;;;;;;;;
SC;4212106;Palmitos;;;;;;;12.549;14.165
SC;4212205;Papanduva;;;;;;;15.422;11.468
SC;4212239;Paraíso;;;;;;;;
SC;4212254;Passo de Torres;;;;;;;;
SC;4212270;Passos Maia;;;;;;;;
SC;4212304;Paulo Lopes;;;;;;;;5.711
SC;4212403;Pedras Grandes;;;;;;;;5.912
SC;4212502;Penha;;;;;;;9.456;7.502
SC;4212601;Peritiba;;;;;;;;2.652
SC;4212650;Pescaria Brava;;;;;;;;
SC;4212700;Petrolândia;;;;;;;;6.944
SC;4212809;Piçarras;;;;;;;;4.416
SC;4212908;Pinhalzinho;;;;;;;;8.044
SC;4213005;Pinheiro Preto;;;;;;;;1.901
SC;4213104;Piratuba;;;;;;12.620;12.901;5.426
SC;4213153;Planalto Alegre;;;;;;;;
SC;4213203;Pomerode;;;;;;;10.600;12.070
SC;4213302;Ponte Alta;;;;;;;;5.945
SC;4213351;Ponte Alta do Norte;;;;;;;;
SC;4213401;Ponte Serrada;;;;;;;6.563;9.285
SC;4213500;Porto Belo;;;6.616;6.852;7.119;7.721;9.111;7.298
SC;4213609;Porto União;;;;12.068;20.823;24.601;32.552;22.796
SC;4213708;Pouso Redondo;;;;;;;9.767;10.666
SC;4213807;Praia Grande;;;;;;;6.957;8.140
SC;4213906;Presidente Castelo Branco;;;;;;;;1.906
SC;4214003;Presidente Getúlio;;;;;;;15.423;9.399
SC;4214102;Presidente Nereu;;;;;;;;4.088
SC;4214151;Princesa;;;;;;;;
SC;4214201;Quilombo;;;;;;;;15.914
SC;4214300;Rancho Queimado;;;;;;;;2.371
SC;4214409;Rio das Antas;;;;;;;5.083;6.245
SC;4214508;Rio do Campo;;;;;;;;6.078
SC;4214607;Rio do Oeste;;;;;;;7.416;8.440
SC;4214706;Rio dos Cedros;;;;;;;;9.718
SC;4214805;Rio do Sul;;;;;49.548;57.152;40.008;27.538
SC;4214904;Rio Fortuna;;;;;;;5.486;4.440
SC;4215000;Rio Negrinho;;;;;;;8.559;13.123
SC;4215059;Rio Rufino;;;;;;;;
SC;4215075;Riqueza;;;;;;;;
SC;4215109;Rodeio;;;;;12.057;14.419;16.627;7.954
SC;4215208;Romelândia;;;;;;;;5.525
SC;4215307;Salete;;;;;;;;4.879
SC;4215356;Saltinho;;;;;;;;
SC;4215406;Salto Veloso;;;;;;;;2.959
SC;4215455;Sangão;;;;;;;;
SC;4215505;Santa Cecília;;;;;;;11.796;14.717
SC;4215554;Santa Helena;;;;;;;;
SC;4215604;Santa Rosa de Lima;;;;;;;;1.772
SC;4215653;Santa Rosa do Sul;;;;;;;;
SC;4215679;Santa Terezinha;;;;;;;;
SC;4215687;Santa Terezinha do Progresso;;;;;;;;
SC;4215695;Santiago do Sul;;;;;;;;
SC;4215703;Santo Amaro da Imperatriz;;;;;;;16.921;10.362
SC;4215752;São Bernardino;;;;;;;;
SC;4215802;São Bento do Sul;;9.356;6.876;8.062;12.194;15.204;12.793;16.656
SC;4215901;São Bonifácio;;;;;;;;3.403
SC;4216008;São Carlos;;;;;;;25.395;10.358
SC;4216057;São Cristovão do Sul;;;;;;;;
SC;4216107;São Domingos;;;;;;;;10.787
SC;4216206;São Francisco do Sul;15.327;7.883;11.048;14.386;18.991;19.853;23.135;19.057
SC;4216255;São João do Oeste;;;;;;;;
SC;4216305;São João Batista;;;;;;;12.290;10.386
SC;4216354;São João do Itaperiú;;;;;;;;
SC;4216404;São João do Sul;;;;;;;;8.577
SC;4216503;São Joaquim;;4.933;10.692;12.541;19.692;25.606;24.095;26.640
SC;4216602;São José;22.805;33.084;11.795;18.688;28.378;22.798;31.192;42.535
SC;4216701;São José do Cedro;;;;;;;5.324;12.500
SC;4216800;São José do Cerrito;;;;;;;;15.039
SC;4216909;São Lourenço do Oeste;;;;;;;7.857;16.753
SC;4217006;São Ludgero;;;;;;;;4.597
SC;4217105;São Martinho;;;;;;;;3.470
SC;4217154;São Miguel da Boa Vista;;;;;;;;
SC;4217204;São Miguel do Oeste;;;;;;;19.359;22.355
SC;4217253;São Pedro de Alcântara;;;;;;;;
SC;4217303;Saudades;;;;;;;;8.787
SC;4217402;Schroeder;;;;;;;;3.364
SC;4217501;Seara;;;;;;;13.821;13.374
SC;4217550;Serra Alta;;;;;;;;
SC;4217600;Siderópolis;;;;;;;12.309;13.341
SC;4217709;Sombrio;;;;;;;22.680;18.049
SC;4217758;Sul Brasil;;;;;;;;
SC;4217808;Taió;;;;;;17.844;23.540;18.711
SC;4217907;Tangará;;;;;;13.359;14.246;13.313
SC;4217956;Tigrinhos;;;;;;;;
SC;4218004;Tijucas;10.387;18.906;18.584;20.908;23.839;23.992;17.163;12.774
SC;4218103;Timbé do Sul;;;;;;;;6.300
SC;4218202;Timbó;;;;;10.738;13.433;17.384;11.829
SC;4218251;Timbó Grande;;;;;;;;
SC;4218301;Três Barras;;;;;;;;6.461
SC;4218350;Treviso;;;;;;;;
SC;4218400;Treze de Maio;;;;;;;;6.326
SC;4218509;Treze Tílias;;;;;;;;3.591
SC;4218608;Trombudo Central;;;;;;;12.266;7.331
SC;4218707;Tubarão;12.750;15.540;28.151;36.657;53.717;67.045;62.588;66.876
SC;4218756;Tunápolis;;;;;;;;
SC;4218806;Turvo;;;;;;32.765;24.106;11.159
SC;4218855;União do Oeste;;;;;;;;
SC;4218905;Urubici;;;;;;;10.505;12.539
SC;4218954;Urupema;;;;;;;;
SC;4219002;Urussanga;;;10.689;11.158;14.473;24.090;17.699;15.651
SC;4219101;Vargeão;;;;;;;;2.317
SC;4219150;Vargem;;;;;;;;
SC;4219176;Vargem Bonita;;;;;;;;
SC;4219200;Vidal Ramos;;;;;;;11.977;9.271
SC;4219309;Videira;;;;;;23.625;26.445;21.864
SC;4219358;Vitor Meireles;;;;;;;;
SC;4219408;Witmarsum;;;;;;;;3.694
SC;4219507;Xanxerê;;;;;;;16.147;24.859
SC;4219606;Xavantina;;;;;;;;5.507
SC;4219705;Xaxim;;;;;;;20.636;20.075
SC;4219853;Zortéa;;;;;;;;
SC;4220000;Balneário Rincão;;;;;;;;
SC;4299919;São Miguel;;7.845;;;;;;
SE;2800100;Amparo de São Francisco;;;;;;;1.552;1.886
SE;2800209;Aquidabã;;6.722;13.763;18.611;13.802;17.477;15.122;15.910
SE;2800308;Aracaju;9.559;16.336;27.336;37.440;59.031;78.364;114.162;183.670
SE;2800407;Arauá;;5.563;6.358;5.763;7.308;8.503;6.267;6.533
SE;2800506;Areia Branca;;;;;;;;3.772
SE;2800605;Barra dos Coqueiros;;;;;;;4.447;5.568
SE;2800670;Boquim;5.344;3.952;7.753;9.050;9.656;9.538;10.843;14.127
SE;2800704;Brejo Grande;;;;;8.863;10.732;8.060;7.981
SE;2801009;Campo do Brito;;;;18.018;18.264;22.492;15.693;11.233
SE;2801108;Canhoba;;;;;8.021;7.297;7.727;4.734
SE;2801207;Canindé de São Francisco;;;;;;;1.661;2.837
SE;2801306;Capela;;11.034;6.954;19.563;17.866;19.449;18.869;20.114
SE;2801405;Carira;;;;;;;10.253;12.384
SE;2801504;Carmópolis;;;;;3.129;3.085;3.439;4.037
SE;2801603;Cedro de São João;;;;;8.466;8.668;7.566;5.454
SE;2801702;Cristinápolis;;5.991;8.994;7.494;5.156;6.435;5.570;5.778
SE;2801900;Cumbe;;;;;;;4.032;3.615
SE;2802007;Divina Pastora;8.295;7.139;11.946;7.398;6.543;6.056;2.536;2.391
SE;2802106;Estância;15.736;14.555;19.681;15.868;18.302;20.216;23.973;28.045
SE;2802205;Feira Nova;;;;;;;;4.383
SE;2802304;Frei Paulo;;6.561;9.882;16.252;13.769;18.791;8.324;8.736
SE;2802403;Gararu;;4.460;6.761;11.917;6.978;10.538;7.365;10.689
SE;2802502;General Maynard;;;;;;;;1.870
SE;2802601;Gracho Cardoso;;;;;;;4.225;5.763
SE;2802700;Ilha das Flores;;;;;;;5.521;6.632
SE;2802809;Indiaroba;6.336;3.815;5.727;4.573;4.201;5.091;7.069;6.709
SE;2802908;Itabaiana;;28.272;27.664;28.665;30.176;35.802;44.541;41.640
SE;2803005;Itabaianinha;10.498;13.471;11.476;17.863;20.137;24.927;19.906;21.686
SE;2803104;Itabi;;;;;;;4.023;5.025
SE;2803203;Itaporanga d'Ajuda;5.906;7.255;12.941;12.484;10.851;12.305;14.306;13.872
SE;2803302;Japaratuba;5.955;9.144;11.306;9.558;10.498;10.777;11.836;9.243
SE;2803401;Japoatã;;;;;14.007;12.577;8.271;6.978
SE;2803500;Lagarto;10.365;10.473;15.269;26.084;34.204;38.291;47.214;51.131
SE;2803609;Laranjeiras;16.096;11.350;13.305;12.661;11.158;12.118;12.250;10.627
SE;2803708;Macambira;;;;;;;4.147;4.674
SE;2803807;Malhada dos Bois;;;;;;;2.645;2.632
SE;2803906;Malhador;;;;;;;4.900;6.259
SE;2804003;Maruim;6.481;7.851;10.339;7.998;8.398;8.013;8.035;9.233
SE;2804102;Moita Bonita;;;;;;;;8.136
SE;2804201;Monte Alegre de Sergipe;;;;;;;3.620;6.730
SE;2804300;Muribeca;;;;;6.619;6.637;4.800;5.459
SE;2804409;Neópolis;6.217;14.118;21.577;16.242;10.523;12.705;15.165;16.311
SE;2804458;Nossa Senhora Aparecida;;;;;;;;8.074
SE;2804508;Nossa Senhora da Glória;;;;;6.261;10.132;8.209;13.716
SE;2804607;Nossa Senhora das Dores;;8.937;12.889;19.419;19.858;26.152;21.872;16.177
SE;2804706;Nossa Senhora de Lourdes;;;;;;;;3.971
SE;2804805;Nossa Senhora do Socorro;;4.185;6.282;5.327;6.247;7.276;7.713;9.346
SE;2804904;Pacatuba;;11.120;22.332;13.023;;;9.201;9.469
SE;2805000;Pedra Mole;;;;;;;;1.311
SE;2805109;Pedrinhas;;;;;;;3.320;3.955
SE;2805208;Pinhão;;;;;;;4.819;3.368
SE;2805307;Pirambu;;;;;;;;2.897
SE;2805406;Poço Redondo;;;;;;;4.231;9.298
SE;2805505;Poço Verde;;;;;;;7.772;11.012
SE;2805604;Porto da Folha;8.486;6.841;11.375;9.667;9.605;14.498;11.493;15.924
SE;2805703;Propriá;18.167;19.267;18.843;25.636;14.681;17.884;20.461;21.309
SE;2805802;Riachão do Dantas;8.312;11.871;17.821;14.329;13.306;14.710;16.545;16.640
SE;2805901;Riachuelo;;9.099;8.141;11.177;12.830;11.203;7.273;5.939
SE;2806008;Ribeirópolis;;;;;12.200;15.276;13.361;10.088
SE;2806107;Rosário do Catete;6.071;9.586;7.444;8.716;5.772;5.400;5.187;3.914
SE;2806206;Salgado;;;;;5.756;7.013;7.391;8.463
SE;2806305;Santa Luzia do Itanhy;4.716;5.234;7.858;7.808;7.456;9.510;9.059;6.938
SE;2806404;Santana do São Francisco;;;;;;;;
SE;2806503;Santa Rosa de Lima;;;;;;;2.952;3.122
SE;2806602;Santo Amaro das Brotas;4.656;5.613;4.711;5.207;5.162;5.091;5.909;5.415
SE;2806701;São Cristóvão;5.621;8.793;11.383;14.093;12.381;17.359;20.032;20.409
SE;2806800;São Domingos;;;;;;;;4.930
SE;2806909;São Francisco;;;;;;;;1.983
SE;2807006;São Miguel do Aleixo;;;;;;;;3.245
SE;2807105;Simão Dias;8.600;10.984;11.956;18.505;22.411;26.297;27.584;27.904
SE;2807204;Siriri;;4.565;7.003;6.600;5.471;5.751;5.096;5.155
SE;2807303;Telha;;;;;;;;1.945
SE;2807402;Tobias Barreto;4.826;6.769;12.861;14.055;17.003;23.925;20.042;24.832
SE;2807501;Tomar do Geru;;;;;;;8.284;9.701
SE;2807600;Umbaúba;;;;;;;4.037;5.742
SP;3500105;Adamantina;;;;;;35.223;33.818;31.798
SP;3500204;Adolfo;;;;;;;3.774;3.969
SP;3500303;Aguaí;;;;;;7.738;10.986;13.171
SP;3500402;Águas da Prata;;;;;5.490;5.882;6.697;5.876
SP;3500501;Águas de Lindóia;;;;;4.054;4.695;6.240;6.732
SP;3500550;Águas de Santa Bárbara;;3.633;3.850;8.192;8.446;5.372;5.013;4.723
SP;3500600;Águas de São Pedro;;;;;;459;566;830
SP;3500709;Agudos;;;10.842;15.702;22.352;16.751;16.939;18.543
SP;3500758;Alambari;;;;;;;;
SP;3500808;Alfredo Marcondes;;;;;;16.054;7.638;6.867
SP;3500907;Altair;;;;;;;2.678;2.527
SP;3501004;Altinópolis;;;;8.823;10.154;10.339;10.637;10.819
SP;3501103;Alto Alegre;;;;;;;10.141;7.473
SP;3501152;Alumínio;;;;;;;;
SP;3501202;Álvares Florence;;;;;;9.087;8.928;8.334
SP;3501301;Álvares Machado;;;;;;17.316;19.173;17.305
SP;3501400;Álvaro de Carvalho;;;;;;6.446;5.355;4.200
SP;3501509;Alvinlândia;;;;;;;4.226;3.020
SP;3501608;Americana;;;;;13.503;21.415;37.496;66.316
SP;3501707;Américo Brasiliense;;;;;;;;5.368
SP;3501806;Américo de Campos;;;;;;9.796;8.898;6.148
SP;3501905;Amparo;11.756;22.915;48.773;47.713;35.239;26.965;28.412;31.908
SP;3502002;Analândia;;;7.138;7.393;4.908;3.653;2.806;2.612
SP;3502101;Andradina;;;;;14.424;48.783;37.842;51.688
SP;3502200;Angatuba;;4.910;11.311;14.077;13.162;11.034;14.904;15.170
SP;3502309;Anhembi;;;4.956;4.317;4.548;5.119;2.998;3.517
SP;3502408;Anhumas;;;;;;;6.623;5.609
SP;3502507;Aparecida;;;;;9.156;15.088;19.529;24.669
SP;3502606;Aparecida d'Oeste;;;;;;;;7.919
SP;3502705;Apiaí;5.366;9.267;22.800;12.342;11.839;12.633;15.823;19.635
SP;3502754;Araçariguama;;2.202;5.251;4.310;;;;
SP;3502804;Araçatuba;;;;;45.721;59.452;79.777;108.512
SP;3502903;Araçoiaba da Serra;;7.514;11.334;9.937;10.916;10.711;12.143;6.557
SP;3503000;Aramina;;;;;;;;5.042
SP;3503109;Arandu;;;;;;;;5.239
SP;3503158;Arapeí;;;;;;;;
SP;3503208;Araraquara;9.767;8.151;37.630;48.119;67.724;62.688;81.600;100.438
SP;3503307;Araras;5.495;9.355;21.574;25.613;22.614;28.599;38.875;53.422
SP;3503356;Arco-Íris;;;;;;;;
SP;3503406;Arealva;;;;;;8.201;7.640;6.519
SP;3503505;Areias;5.717;7.105;8.014;6.100;5.168;3.558;3.841;4.107
SP;3503604;Areiópolis;;;;;;;5.357;5.725
SP;3503703;Ariranha;;;;11.083;7.310;8.027;8.761;5.094
SP;3503802;Artur Nogueira;;;;;;5.894;8.194;10.171
SP;3503901;Arujá;;;;;;;5.652;9.571
SP;3503950;Aspásia;;;;;;;;
SP;3504008;Assis;;;;13.047;23.703;32.959;42.666;57.220
SP;3504107;Atibaia;6.146;9.752;21.876;24.674;19.345;18.130;23.051;36.838
SP;3504206;Auriflama;;;;;;;13.368;13.266
SP;3504305;Avaí;;;;15.146;12.356;8.085;6.628;5.252
SP;3504404;Avanhandava;;;;;13.719;8.486;6.616;5.974
SP;3504503;Avaré;;16.352;21.000;23.221;28.628;27.478;36.192;37.854
SP;3504602;Bady Bassitt;;;;;;;3.602;2.669
SP;3504701;Balbinos;;;;;;;2.617;1.114
SP;3504800;Bálsamo;;;;;;;6.972;5.746
SP;3504909;Bananal;15.606;15.435;9.670;11.507;11.566;15.018;12.689;12.889
SP;3505005;Barão de Antonina;;;;;;;;4.345
SP;3505104;Barbosa;;;;;;;3.397;4.871
SP;3505203;Bariri;;3.657;16.353;23.830;24.967;22.030;18.250;17.497
SP;3505302;Barra Bonita;;;;9.315;13.548;11.168;14.445;17.328
SP;3505351;Barra do Chapéu;;;;;;;;
SP;3505401;Barra do Turvo;;;;;;;;3.980
SP;3505500;Barretos;;7.689;24.000;39.782;39.870;50.249;58.005;65.574
SP;3505609;Barrinha;;;;;;;6.552;8.430
SP;3505708;Barueri;;;;;;10.447;31.248;37.808
SP;3505807;Bastos;;;;;;6.150;5.947;9.657
SP;3505906;Batatais;13.464;14.545;30.000;21.816;20.070;21.677;26.666;29.262
SP;3506003;Bauru;;6.268;23.219;20.386;55.472;65.452;92.099;131.936
SP;3506102;Bebedouro;;;27.052;28.803;28.194;27.238;31.496;37.816
SP;3506201;Bento de Abreu;;;;;;7.476;5.923;2.529
SP;3506300;Bernardino de Campos;;;;;10.391;9.539;10.712;10.243
SP;3506359;Bertioga;;;;;;;;
SP;3506409;Bilac;;;;;;23.160;9.784;5.976
SP;3506508;Birigui;;;;;42.912;31.018;30.835;34.976
SP;3506607;Biritiba-Mirim;;;;;;;;9.033
SP;3506706;Boa Esperança do Sul;;;10.410;12.702;11.563;8.226;6.883;6.363
SP;3506805;Bocaina;;5.194;20.819;14.889;9.129;8.859;8.130;6.896
SP;3506904;Bofete;;4.570;7.000;10.443;7.683;6.039;5.553;5.327
SP;3507001;Boituva;;;;;7.674;8.057;9.974;8.976
SP;3507100;Bom Jesus dos Perdões;;;;;;;2.583;3.834
SP;3507159;Bom Sucesso de Itararé;;;;;;;;
SP;3507209;Borá;;;;;;;;1.270
SP;3507308;Boracéia;;;;;;;4.387;2.643
SP;3507407;Borborema;;;;;16.803;10.102;9.939;9.530
SP;3507456;Borebi;;;;;;;;
SP;3507506;Botucatu;16.979;20.128;36.989;33.405;38.881;41.264;43.595;51.954
SP;3507605;Bragança Paulista;19.495;19.787;47.198;55.719;52.773;51.623;68.469;63.676
SP;3507704;Braúna;;;;;;;8.558;5.038
SP;3507753;Brejo Alegre;;;;;;;;
SP;3507803;Brodowski;;;;9.188;8.338;8.071;8.670;8.328
SP;3507902;Brotas;9.941;9.507;18.195;18.305;17.741;13.648;12.903;11.962
SP;3508009;Buri;;;;;8.353;7.460;8.766;8.976
SP;3508108;Buritama;;;;;;8.899;5.968;10.019
SP;3508207;Buritizal;;;;;;;3.949;5.569
SP;3508306;Cabrália Paulista;;;;;;4.623;4.365;3.259
SP;3508405;Cabreúva;2.968;6.732;7.940;5.884;4.970;6.347;6.444;7.679
SP;3508504;Caçapava;8.969;9.839;16.768;18.099;16.352;19.301;23.841;30.712
SP;3508603;Cachoeira Paulista;;;;9.691;9.137;12.492;15.327;17.336
SP;3508702;Caconde;7.056;9.989;15.500;24.791;17.314;15.834;17.953;15.248
SP;3508801;Cafelândia;;;;;36.006;27.066;25.985;17.592
SP;3508900;Caiabu;;;;;;;8.645;7.012
SP;3509007;Caieiras;;;;;;;9.386;15.563
SP;3509106;Caiuá;;;;;;;4.189;5.271
SP;3509205;Cajamar;;;;;;;6.410;10.355
SP;3509254;Cajati;;;;;;;;
SP;3509304;Cajobi;;;;;9.658;8.483;7.963;6.741
SP;3509403;Cajuru;5.394;9.183;15.998;19.294;17.057;16.452;13.642;13.725
SP;3509452;Campina do Monte Alegre;;;;;;;;
SP;3509502;Campinas;31.397;33.921;98.873;115.602;129.940;152.547;217.219;375.864
SP;3509601;Campo Limpo Paulista;;;;;;;;9.156
SP;3509700;Campos do Jordão;;;;;11.716;13.040;16.450;18.706
SP;3509809;Campos Novos Paulista;;3.607;;;;3.734;4.071;4.148
SP;3509908;Cananéia;3.945;5.882;5.000;8.371;5.530;5.802;6.828;6.080
SP;3509957;Canas;;;;;;;;
SP;3510005;Cândido Mota;;;;;14.155;16.590;21.761;23.583
SP;3510104;Cândido Rodrigues;;;;;;;2.064;2.243
SP;3510153;Canitar;;;;;;;;
SP;3510203;Capão Bonito;;11.158;17.343;17.016;22.895;21.601;24.155;30.326
SP;3510302;Capela do Alto;;;;;;;;4.872
SP;3510401;Capivari;8.197;10.809;21.362;25.591;26.754;23.522;19.535;18.986
SP;3510500;Caraguatatuba;1.668;2.497;3.562;2.917;4.666;5.429;9.697;15.073
SP;3510609;Carapicuíba;;;;;;;;54.873
SP;3510708;Cardoso;;;;;;9.453;13.335;17.296
SP;3510807;Casa Branca;10.281;13.482;22.553;26.397;21.993;21.123;17.212;18.170
SP;3510906;Cássia dos Coqueiros;;;;;;;2.459;2.568
SP;3511003;Castilho;;;;;;;12.986;15.329
SP;3511102;Catanduva;;;;16.009;40.769;44.431;48.324;58.251
SP;3511201;Catiguá;;;;;;;6.099;5.244
SP;3511300;Cedral;;;;;9.918;9.624;9.043;6.527
SP;3511409;Cerqueira César;;;;9.202;12.007;9.019;11.379;9.564
SP;3511508;Cerquilho;;;;;;5.075;5.908;6.960
SP;3511607;Cesário Lange;;;;;;;5.087;5.755
SP;3511706;Charqueada;;;;;;;6.784;7.924
SP;3511904;Clementina;;;;;;;10.022;5.247
SP;3512001;Colina;;;;;22.236;12.898;14.022;11.650
SP;3512100;Colômbia;;;;;;;5.110;4.224
SP;3512209;Conchal;;;;;;4.507;5.884;7.833
SP;3512308;Conchas;;;;9.785;10.741;9.828;9.514;10.046
SP;3512407;Cordeirópolis;;;;;;6.042;7.587;7.970
SP;3512506;Coroados;;;;;14.784;21.813;7.454;6.592
SP;3512605;Coronel Macedo;;;;;;;;5.782
SP;3512704;Corumbataí;;;;;;3.785;3.473;2.842
SP;3512803;Cosmópolis;;;;;;6.719;8.774;12.110
SP;3512902;Cosmorama;;;;;;10.591;10.804;10.231
SP;3513009;Cotia;5.024;6.346;9.500;9.340;11.387;18.487;17.691;30.924
SP;3513108;Cravinhos;;;22.107;26.551;18.336;11.551;13.771;14.230
SP;3513207;Cristais Paulista;;;;;;;6.573;4.974
SP;3513306;Cruzália;;;;;;;;7.478
SP;3513405;Cruzeiro;4.931;8.883;14.469;12.676;16.466;19.918;31.081;45.672
SP;3513504;Cubatão;;;;;;11.803;25.076;50.906
SP;3513603;Cunha;7.873;12.880;17.297;20.171;24.818;20.784;21.784;21.952
SP;3513702;Descalvado;5.709;13.903;28.450;22.035;16.467;14.113;15.780;15.510
SP;3513801;Diadema;;;;;;;12.287;78.914
SP;3513850;Dirce Reis;;;;;;;;
SP;3513900;Divinolândia;;;;;;;11.518;12.363
SP;3514007;Dobrada;;;;;;;;2.773
SP;3514106;Dois Córregos;;4.154;15.000;19.590;15.996;13.041;14.417;13.417
SP;3514205;Dolcinópolis;;;;;;;12.393;3.265
SP;3514304;Dourado;;;11.509;8.827;9.625;7.616;5.553;5.634
SP;3514403;Dracena;;;;;;15.680;32.537;35.347
SP;3514502;Duartina;;;;;16.635;17.413;12.831;10.840
SP;3514601;Dumont;;;;;;;;3.054
SP;3514700;Echaporã;;;15.137;12.811;39.237;9.299;8.421;7.684
SP;3514809;Eldorado;7.701;6.630;11.901;13.097;14.946;10.785;10.781;10.845
SP;3514908;Elias Fausto;;;;;;5.120;5.633;6.151
SP;3514924;Elisiário;;;;;;;;
SP;3514957;Embaúba;;;;;;;;
